time,gFx,gFy,gFz,TgF
1.901897576,0.1158,0.944,0.2983,0.997
1.903931768,0.1151,0.9438,0.2983,0.996
1.90799823,0.1129,0.9447,0.2981,0.997
1.910407961,0.1119,0.9445,0.2983,0.997
1.912899691,0.1109,0.9445,0.2995,0.997
1.915638461,0.1087,0.9447,0.301,0.997
1.919668422,0.108,0.945,0.3015,0.998
1.922875768,0.1053,0.9447,0.3015,0.997
1.926588807,0.1033,0.945,0.3032,0.998
1.930938922,0.1009,0.9455,0.3025,0.998
1.935073038,0.1002,0.9457,0.3037,0.998
1.939508461,0.0987,0.9482,0.3032,1
1.942800038,0.0975,0.9467,0.3025,0.999
1.947594499,0.0972,0.9472,0.3029,0.999
1.952198576,0.0967,0.9469,0.3027,0.999
1.955448614,0.096,0.9472,0.302,0.999
1.95941723,0.0972,0.9472,0.3029,0.999
1.965084538,0.0975,0.9479,0.3022,1
1.972790461,0.0992,0.9484,0.3027,1
1.976106345,0.1004,0.9467,0.3022,0.999
1.980273691,0.1016,0.945,0.3015,0.997
1.985681576,0.1016,0.9447,0.3015,0.997
1.987890999,0.1019,0.9438,0.3017,0.996
1.992309537,0.1016,0.9423,0.3022,0.995
1.996673961,0.1024,0.942,0.3042,0.995
2.000728384,0.1019,0.942,0.3056,0.996
2.005175691,0.1016,0.9423,0.3073,0.996
2.008669461,0.1031,0.9416,0.3081,0.996
2.014760768,0.1046,0.9406,0.309,0.996
2.017826922,0.1048,0.9406,0.3083,0.995
2.022395691,0.1051,0.9408,0.3098,0.996
2.024958384,0.1046,0.9408,0.31,0.996
2.030028768,0.1046,0.9413,0.3112,0.997
2.033339499,0.1038,0.9406,0.3137,0.997
2.037619307,0.1055,0.9416,0.3144,0.998
2.041438691,0.107,0.9406,0.3152,0.998
2.046300576,0.1055,0.9416,0.3147,0.998
2.049808768,0.1068,0.9411,0.3152,0.998
2.054625499,0.1073,0.9406,0.3147,0.998
2.057981191,0.1053,0.9413,0.3149,0.998
2.065914537,0.1055,0.9423,0.3147,0.999
2.073182268,0.1048,0.9428,0.3159,1
2.075478999,0.1038,0.9428,0.3176,1
2.080170691,0.1048,0.943,0.3178,1.001
2.084495114,0.1051,0.9425,0.3174,1
2.086524537,0.1058,0.943,0.3174,1.001
2.090350807,0.1055,0.9428,0.3164,1
2.09699046,0.1053,0.9425,0.3154,0.999
2.100181499,0.1043,0.9416,0.3154,0.998
2.103520537,0.1041,0.9418,0.3139,0.998
2.107194191,0.1055,0.9411,0.3139,0.998
2.111071114,0.1073,0.943,0.3127,0.999
2.113577153,0.1073,0.943,0.3117,0.999
2.115595922,0.1068,0.9428,0.3105,0.998
2.119960191,0.1065,0.9435,0.309,0.999
2.123734614,0.1058,0.9435,0.3066,0.998
2.127336037,0.1055,0.9425,0.3061,0.997
2.131761576,0.1058,0.9433,0.3051,0.997
2.136419691,0.1031,0.943,0.3068,0.997
2.139696884,0.1024,0.942,0.3081,0.996
2.143632999,0.1014,0.9428,0.3083,0.997
2.148087114,0.0997,0.942,0.3088,0.996
2.151786307,0.1007,0.944,0.3086,0.998
2.15628223,0.1009,0.9428,0.3076,0.997
2.16013573,0.1002,0.9423,0.3086,0.997
2.167195037,0.1004,0.9428,0.3078,0.997
2.171383037,0.1016,0.9423,0.3086,0.997
2.173498422,0.1026,0.9425,0.3068,0.997
2.176780422,0.1016,0.9423,0.3081,0.997
2.178807114,0.1021,0.942,0.3088,0.997
2.180861153,0.1026,0.9418,0.3088,0.996
2.183684384,0.1021,0.9411,0.3088,0.996
2.185782191,0.1026,0.9406,0.3093,0.995
2.188405537,0.1031,0.9408,0.309,0.996
2.192816037,0.1031,0.9408,0.3088,0.996
2.19711646,0.1036,0.942,0.3068,0.996
2.201451345,0.1068,0.9418,0.3054,0.996
2.205019576,0.1082,0.9438,0.3046,0.998
2.209104499,0.1104,0.9445,0.3017,0.998
2.213523037,0.1116,0.9452,0.3015,0.998
2.218475422,0.1114,0.9457,0.3005,0.999
2.221699268,0.1119,0.9474,0.2993,1
2.226130922,0.1099,0.9479,0.2988,1
2.229977614,0.1085,0.9479,0.299,1
2.234470153,0.108,0.9482,0.2988,1
2.238242614,0.1087,0.9477,0.3007,1
2.242357268,0.1085,0.9469,0.3017,1
2.246290845,0.1082,0.9474,0.302,1
2.250867768,0.1068,0.9462,0.3017,0.999
2.254385922,0.1063,0.9464,0.3039,1
2.258402576,0.1038,0.9464,0.3054,1
2.265602153,0.1026,0.9445,0.3066,0.998
2.269617922,0.1019,0.945,0.3088,0.999
2.274099537,0.1033,0.9447,0.3095,1
2.276329499,0.1051,0.9447,0.3095,1
2.279652883,0.1053,0.9447,0.3095,1
2.283005883,0.1068,0.9442,0.3098,0.999
2.287176576,0.1068,0.9452,0.3098,1
2.291394691,0.106,0.9455,0.3093,1
2.29600696,0.1043,0.945,0.3088,1
2.300420768,0.1029,0.9457,0.3086,1
2.303955037,0.0994,0.945,0.3105,1
2.307788499,0.0967,0.945,0.3117,1
2.312967768,0.096,0.9447,0.3144,1
2.31563896,0.0958,0.9435,0.3161,1
